pid,event_type,prompt,run,response_number,response,corpus_response,response_onset_time_audacity_sec,response_onset_time_fMRI_sec,response_onset_time_task_relative_sec,subjSwitch_semantic,subjSwitch_phonetic,RT,frequency_ln,similarity_semantic_context,similarity_semantic_complete,phonetic_similarity,objSwitch_simDropContext,objSwitch_simDropComplete,objSwitch_chain,deltaSim_f1r0_context,subj_delta_sim_intersection,Troyer_fluid_switch,Troyer_static_switch,all_categories,running_categories_static
50032,category,foods,3,28,cake,cake,131.4,123.321,103.321,1,,4.8,10.67209001,0.202765121,0.514373707,,0,0,,0,0,,,,
50032,category,foods,3,29,ratatouille,ratatouille,139,130.921,110.921,1,,7.6,4.615120517,0.074167787,0.30154387,,1,0,,1,1,,,,
50032,category,foods,3,30,fondue,fondue,151.7,143.621,123.621,1,,12.7,5.620400866,0.10262164,0.199715152,,0,1,,0,0,,,,
50032,category,foods,3,31,sushi,sushi,157,148.921,128.921,1,,5.3,7.483806688,0.131333151,0.282734364,,0,0,,0,0,,,,
50032,category,foods,3,32,sashimi,sashimi,161.8,153.721,133.721,0,,4.8,5.272999559,0.315116584,0.394361622,,0,0,,0,0,,,,
50032,category,foods,3,33,stir_fry,stir_fry,171.6,163.521,143.521,1,,9.8,6.224558429,0.178011253,0.241945447,,1,1,,1,1,,,,
50032,category,foods,3,34,soup,soup,173.4,165.321,145.321,1,,1.8,10.50998693,0.471899027,0.571727895,,0,0,,0,0,,,,
50032,category,foods,3,35,plantains,plantains,177.4,169.321,149.321,1,,4,5.641907071,0.201473629,0.413647697,,0,0,,1,1,,,,
50032,category,foods,3,36,salad,salad,188.2,180.121,160.121,1,,10.8,9.964394487,0.192067196,0.395862159,,1,1,,1,1,,,,
50032,category,foods,3,37,cereal,cereal,192.5,184.421,164.421,1,,4.3,8.815073089,0.375516308,0.6245776,,0,0,,0,0,,,,
50032,category,foods,3,38,yogurt,yogurt,202.1,194.021,174.021,1,,9.6,7.711101252,0.310888532,0.578634048,,1,1,,0,0,,,,
50032,category,foods,3,39,bread,bread,206.2,198.121,178.121,1,,4.1,11.3021427,0.350978158,0.630087021,,0,0,,0,0,,,,
50033,category,foods,2,1,fats,fats,321.3,312.553,2.553,2,,2.553,7.216709487,0,0,,2,2,,2,2,,,,
50033,category,foods,2,2,subway,subway_sandwich,322.5,313.753,3.753,0,,1.2,2.890371758,0.068104586,0.113065093,,0,0,,1,0,,,,
50033,category,foods,2,3,chicken,chicken,326,317.253,7.253,1,,3.5,10.6803093,0.017605417,0.057338531,,1,1,,1,1,,,,
50033,category,foods,2,4,beef,beef,327.4,318.653,8.653,1,,1.4,9.854717388,0.485733217,0.689504674,,0,0,,0,0,,,,
50033,category,foods,2,5,stew,stew,328.7,319.953,9.953,0,,1.3,9.879348537,0.40671271,0.661909107,,1,1,,0,0,,,,
50033,category,foods,2,6,soup,soup,330.2,321.453,11.453,0,,1.5,10.50998693,0.712349344,0.834141187,,0,0,,0,0,,,,
50033,category,foods,2,7,potatoes,potatoes,331.6,322.853,12.853,1,,1.4,9.890655574,0.346608277,0.630316835,,0,0,,1,1,,,,
50033,category,foods,2,8,fries,fries,332.9,324.153,14.153,0,,1.3,8.481358738,0.270171814,0.583439774,,0,0,,1,0,,,,
50033,category,foods,2,9,sushi,sushi,337,328.253,18.253,1,,4.1,7.483806688,0.220407397,0.47593885,,1,0,,1,1,,,,
50033,category,foods,2,10,sashimi,sashimi,338.7,329.953,19.953,0,,1.7,5.272999559,0.315116584,0.394361622,,0,0,,0,0,,,,
50033,category,foods,2,11,candy,candy,342,333.253,23.253,1,,3.3,10.20643994,0.138644313,0.308894583,,1,1,,1,1,,,,
50033,category,foods,2,12,candy_cane,candy_cane,343.6,334.853,24.853,0,,1.6,6.042632834,0.223056777,0.423535551,,0,0,,0,0,,,,
50033,category,foods,2,13,reeses,reeses_peanut_butter_cups,346.2,337.453,27.453,0,,2.6,2.995732274,0.030511359,0.134931121,,1,0,,1,0,,,,
50033,category,foods,2,14,grains,grains,348.9,340.153,30.153,1,,2.7,8.713910628,0.043241399,0.062303287,,0,1,,0,0,,,,
50033,category,foods,2,15,proteins,proteins,350.5,341.753,31.753,0,,1.6,7.33432935,0.0385062,0.166148891,,1,0,,0,0,,,,
50033,category,foods,2,16,nutrients,nutrients,355.1,346.353,36.353,0,,4.6,7.303843225,0.24632265,0.457328466,,0,0,,0,0,,,,
50033,category,foods,2,17,milk,milk,358.6,349.853,39.853,1,,3.5,11.02020168,0.134172302,0.462455277,,1,0,,0,0,,,,
50033,category,foods,2,18,gravy,gravy,364.9,356.153,46.153,1,,6.3,8.721602345,0.225592978,0.565860916,,0,0,,0,0,,,,
50033,category,foods,2,19,meat_loaf,meat_loaf,366.7,357.953,47.953,0,,1.8,6.668228248,0.486932038,0.589285055,,0,0,,0,0,,,,
50033,category,foods,2,20,omelette,omelette,371,362.253,52.253,1,,4.3,7.431891917,0.360799157,0.520876706,,1,1,,0,0,,,,
50033,category,foods,2,21,sausage,sausage,372.5,363.753,53.753,0,,1.5,9.258177701,0.558606128,0.687135597,,0,0,,0,0,,,,
50033,category,foods,2,22,eggs,eggs,374.4,365.653,55.653,0,,1.9,10.74694949,0.579440879,0.752994355,,0,0,,0,0,,,,
50033,category,foods,2,23,bacon,bacon,378.8,370.053,60.053,0,,4.4,10.09786119,0.356308358,0.633476506,,0,0,,1,0,,,,
50033,category,foods,2,24,apple,apple,383.5,374.753,64.753,1,,4.7,10.46743679,0.055648786,0.407762147,,1,0,,1,1,,,,
50033,category,foods,2,25,kiwi,kiwi,385.4,376.653,66.653,0,,1.9,6.725033642,0.095967325,0.357508951,,0,0,,0,0,,,,
50033,category,foods,2,26,tomato,tomato,388.5,379.753,69.753,0,,3.1,8.966483779,0.110772792,0.34881057,,0,1,,0,0,,,,
50033,category,foods,2,27,pineapple,pineapple,392,383.253,73.253,0,,3.5,7.983781069,0.501319425,0.639090453,,0,0,,0,0,,,,
50033,category,foods,2,28,ham,ham,394.7,385.953,75.953,1,,2.7,9.941890624,0.264013697,0.531078204,,0,0,,1,1,,,,
50033,category,foods,2,29,stir_fry_chicken,stir_fry,398.8,390.053,80.053,1,,4.1,6.224558429,0.14720705,0.349374547,,1,1,,1,1,,,,
50033,category,foods,2,30,noodles,noodles,403.2,394.453,84.453,0,,4.4,8.169336396,0.513930319,0.590920572,,0,0,,0,0,,,,
50033,category,foods,2,31,ramen,ramen,404.9,396.153,86.153,0,,1.7,6.905753276,0.181073506,0.388010096,,0,0,,1,0,,,,
50033,category,foods,2,32,flatbread,flatbread,407.5,398.753,88.753,1,,2.6,6.238324625,0.045888149,0.238615996,,1,1,,1,1,,,,
50033,category,foods,2,33,spinach,spinach,411.2,402.453,92.453,1,,3.7,7.763446389,0.312864174,0.493502313,,0,0,,0,0,,,,
50033,category,foods,2,34,salad,salad,411.9,403.153,93.153,0,,0.7,9.964394487,0.444588758,0.654298598,,0,0,,0,0,,,,
50033,category,foods,2,35,cashews,cashews,414.2,405.453,95.453,1,,2.3,5.710427017,0.233517356,0.493082388,,1,1,,1,1,,,,
50033,category,foods,2,36,walnuts,walnuts,415.6,406.853,96.853,0,,1.4,7.253470383,0.478648107,0.583160631,,0,0,,0,0,,,,
50033,category,foods,2,37,peanuts,peanuts,416.6,407.853,97.853,0,,1,8.256607345,0.359212475,0.578795445,,0,0,,0,0,,,,
50033,category,foods,2,38,lettuce,lettuce,420.6,411.853,101.853,1,,4,8.490438454,0.149777862,0.488526894,,1,1,,1,1,,,,
50033,category,foods,2,39,watermelon,watermelon,435.8,427.053,117.053,1,,15.2,7.490529402,0.284673259,0.517292372,,0,0,,0,0,,,,
50033,category,foods,2,40,fats,fats,440.5,431.753,121.753,1,,4.7,7.216709487,0.189785823,0.400240381,,1,1,,0,0,,,,
50033,category,foods,2,41,ice_cream,ice_cream,441.5,432.753,122.753,1,,1,9.956696511,0.219804637,0.474218433,,0,0,,0,0,,,,
50033,category,foods,2,42,yogurt,yogurt,450.2,441.453,131.453,0,,8.7,7.711101252,0.384171982,0.630943463,,0,0,,0,0,,,,
50033,category,foods,2,43,cereal,cereal,454.2,445.453,135.453,0,,4,8.815073089,0.310888532,0.578634048,,0,0,,0,0,,,,
50033,category,foods,2,44,pancakes,pancakes,457.9,449.153,139.153,0,,3.7,8.726318951,0.229459795,0.557611812,,1,1,,0,0,,,,
50033,category,foods,2,45,waffles,waffles,458.9,450.153,140.153,0,,1,7.340186835,0.794095186,0.813036873,,0,0,,0,0,,,,
50033,category,foods,2,46,oatmeal,oatmeal,462.9,454.153,144.153,0,,4,8.351138607,0.327401396,0.553616922,,0,1,,1,0,,,,
50033,category,foods,2,47,sandwich,sandwich,466.4,457.653,147.653,1,,3.5,10.2592721,0.279785956,0.578346503,,0,0,,1,1,,,,
50033,category,foods,2,48,curry,curry,472.7,463.953,153.953,1,,6.3,8.612503371,0.146732762,0.47483594,,1,0,,1,1,,,,
50033,category,foods,2,49,pot_roast,pot_roast,475.1,466.353,156.353,0,,2.4,6.81563999,0.199095686,0.437361196,,0,0,,0,0,,,,
50033,category,foods,2,50,hotpot,hotpot,476.9,468.153,158.153,0,,1.8,4.941642423,0.172509745,0.322547083,,0,0,,0,0,,,,
50033,category,foods,2,51,barbecue,barbecue,478.5,469.753,159.753,0,,1.6,8.785080637,0.129596955,0.317478356,,1,1,,0,0,,,,
50033,category,foods,2,52,hamburger,hamburger,487.7,478.953,168.953,0,,9.2,8.491259809,0.337459256,0.585847952,,0,0,,0,0,,,,
50033,category,foods,2,53,hot_dog,hot_dog,489.4,480.653,170.653,0,,1.7,7.832410927,0.544173846,0.700043901,,0,0,,0,0,,,,
50033,category,foods,2,54,pretzels,pretzels,490.6,481.853,171.853,0,,1.2,7.126890809,0.205415706,0.469036672,,1,1,,1,0,,,,
50033,category,foods,2,55,fish,fish,495.9,487.153,177.153,1,,5.3,11.65383458,0.208210743,0.538109513,,0,0,,0,0,,,,
50033,category,foods,2,56,salmon,salmon,497.3,488.553,178.553,0,,1.4,9.221873608,0.354449216,0.638656611,,0,0,,0,0,,,,
50033,category,foods,2,57,tuna,tuna,499.2,490.453,180.453,0,,1.9,8.297543529,0.222382155,0.481818546,,0,0,,0,0,,,,
50034,category,foods,3,1,hamburger,hamburger,31.7,23.693,3.693,2,,3.693,8.491259809,0,0,,2,2,,2,2,,,,
50034,category,foods,3,2,hot_dog,hot_dog,32.9,24.893,4.893,0,,1.2,7.832410927,0.544173846,0.700043901,,0,0,,0,0,,,,
50034,category,foods,3,3,ice_cream,ice_cream,34.2,26.193,6.193,0,,1.3,9.956696511,0.294810534,0.553056223,,0,0,,1,0,,,,
50034,category,foods,3,4,juice,juice,37.3,29.293,9.293,1,,3.1,10.50408075,0.139055178,0.525174511,,0,0,,1,1,,,,
50034,category,foods,3,5,carrots,carrots,40.5,32.493,12.493,1,,3.2,8.750999691,0.126803766,0.484723542,,1,1,,1,1,,,,
50034,category,foods,3,6,broccoli,broccoli,41.6,33.593,13.593,0,,1.1,7.473637108,0.498447799,0.653434205,,0,0,,0,0,,,,
50034,category,foods,3,7,garlic,garlic,43.1,35.093,15.093,0,,1.5,9.100302267,0.296658841,0.580828703,,1,1,,1,0,,,,
50034,category,foods,3,8,onions,onions,44.2,36.193,16.193,0,,1.1,9.124673545,0.48659087,0.711174782,,0,0,,0,0,,,,
50034,category,foods,3,9,spinach,spinach,46.6,38.593,18.593,0,,2.4,7.763446389,0.425991557,0.639466349,,0,0,,0,0,,,,
50034,category,foods,3,10,eggs,eggs,47.9,39.893,19.893,1,,1.3,10.74694949,0.284842207,0.581830845,,0,0,,0,0,,,,
50034,category,foods,3,11,apple,apple,49.3,41.293,21.293,1,,1.4,10.46743679,0.102203645,0.435961294,,1,1,,1,1,,,,
50034,category,foods,3,12,banana,banana,50.3,42.293,22.293,0,,1,8.893435441,0.446216976,0.678280641,,0,0,,0,0,,,,
50034,category,foods,3,13,raspberries,raspberries,51.7,43.693,23.693,0,,1.4,7.318539549,0.22259434,0.494391434,,0,0,,1,0,,,,
50034,category,foods,3,14,orange,orange,53,44.993,24.993,0,,1.3,11.19445423,0.148582368,0.450351083,,1,1,,1,0,,,,
50034,category,foods,3,15,plum,plum,56.3,48.293,28.293,0,,3.3,9.132919225,0.26775127,0.515521044,,0,0,,0,0,,,,
50034,category,foods,3,16,strawberries,strawberries,58.6,50.593,30.593,0,,2.3,8.50512061,0.207690713,0.428125157,,1,1,,0,0,,,,
50034,category,foods,3,17,lemon,lemon,60.3,52.293,32.293,0,,1.7,9.585071321,0.213574905,0.51151982,,0,0,,0,0,,,,
50034,category,foods,3,18,lime,lime,61.4,53.393,33.393,0,,1.1,9.185022564,0.47040547,0.611849672,,0,0,,0,0,,,,
50034,category,foods,3,19,grapefruit,grapefruit,63,54.993,34.993,0,,1.6,7.520234556,0.325109217,0.478901664,,0,0,,0,0,,,,
50034,category,foods,3,20,french_fries,french_fries,64.6,56.593,36.593,1,,1.6,7.486052618,0.189114625,0.47026318,,1,1,,0,0,,,,
50034,category,foods,3,21,ice_cream,ice_cream,66.1,58.093,38.093,1,,1.5,9.956696511,0.364897381,0.601069382,,0,0,,0,0,,,,
50034,category,foods,3,22,waffles,waffles,68.1,60.093,40.093,1,,2,7.340186835,0.316323456,0.540064048,,1,1,,0,0,,,,
50034,category,foods,3,23,pancakes,pancakes,69.6,61.593,41.593,0,,1.5,8.726318951,0.794095186,0.813036873,,0,0,,0,0,,,,
50034,category,foods,3,24,chocolate,chocolate,71.1,63.093,43.093,1,,1.5,10.67106944,0.229721021,0.545599775,,1,1,,1,1,,,,
50034,category,foods,3,25,candy,candy,72.9,64.893,44.893,0,,1.8,10.20643994,0.308187701,0.597112244,,0,0,,0,0,,,,
50034,category,foods,3,26,twizzlers,twizzlers,75.1,67.093,47.093,0,,2.2,4.025351691,0.175107504,0.337789791,,0,0,,0,0,,,,
50034,category,foods,3,27,almonds,almonds,81.2,73.193,53.193,1,,6.1,7.65396918,0.079799405,0.320853602,,1,1,,0,0,,,,
50034,category,foods,3,28,peanuts,peanuts,82.3,74.293,54.293,0,,1.1,8.256607345,0.345276902,0.62091747,,0,0,,0,0,,,,
50034,category,foods,3,29,pasta,pasta,90.6,82.593,62.593,1,,8.3,8.745284482,0.281751465,0.563524233,,1,1,,0,0,,,,
50034,category,foods,3,30,tomato,tomato,91.6,83.593,63.593,0,,1,8.966483779,0.474947952,0.60621458,,0,0,,0,0,,,,
50034,category,foods,3,31,steak,steak,94.9,86.893,66.893,1,,3.3,9.583970757,0.255177196,0.469618471,,1,1,,1,1,,,,
50034,category,foods,3,32,chicken,chicken,97.2,89.193,69.193,0,,2.3,10.6803093,0.49562326,0.692282244,,0,0,,0,0,,,,
50034,category,foods,3,33,cheese,cheese,104.1,96.093,76.093,1,,6.9,10.49971075,0.261095086,0.55127746,,0,0,,1,1,,,,
50034,category,foods,3,34,tortilla,tortilla,105.7,97.693,77.693,0,,1.6,6.864847778,0.114417214,0.34194987,,1,1,,1,0,,,,
50034,category,foods,3,35,salsa,salsa,107.6,99.593,79.593,0,,1.9,7.398786275,0.748097464,0.68269213,,0,0,,0,0,,,,
50034,category,foods,3,36,asparagus,asparagus,109.7,101.693,81.693,1,,2.1,7.696667082,0.222185321,0.480880879,,1,1,,1,1,,,,
50034,category,foods,3,37,peppers,peppers,115.6,107.593,87.593,0,,5.9,7.820439515,0.224334477,0.494773586,,0,0,,0,0,,,,
50034,category,foods,3,38,bread,bread,120.8,112.793,92.793,1,,5.2,11.3021427,0.171334969,0.509654596,,1,0,,0,0,,,,
50034,category,foods,3,39,bagel,bagel,122,113.993,93.993,0,,1.2,7.6989362,0.245815136,0.505662323,,0,1,,0,0,,,,
50034,category,foods,3,40,soup,soup,123.5,115.493,95.493,0,,1.5,10.50998693,0.173129503,0.514945173,,1,0,,0,0,,,,
50034,category,foods,3,41,yogurt,yogurt,126.3,118.293,98.293,1,,2.8,7.711101252,0.32418191,0.616322099,,0,0,,0,0,,,,
50034,category,foods,3,42,cream_cheese,cream_cheese,127.4,119.393,99.393,0,,1.1,7.17930797,0.185269283,0.516807909,,0,0,,0,0,,,,
50034,category,foods,3,43,cookie,cookie,129.3,121.293,101.293,1,,1.9,9.505916207,0.086432857,0.375841573,,1,1,,0,0,,,,
50034,category,foods,3,44,brownie,brownie,130.5,122.493,102.493,0,,1.2,8.450198323,0.215325093,0.509016792,,0,0,,0,0,,,,
50034,category,foods,3,45,pork,pork,134.9,126.893,106.893,1,,4.4,9.213634939,0.084354657,0.365130676,,1,1,,0,0,,,,
50034,category,foods,3,46,crab,crab,142.4,134.393,114.393,0,,7.5,9.021235863,0.185141482,0.442781673,,0,0,,0,0,,,,
50034,category,foods,3,47,lobster,lobster,143.2,135.193,115.193,0,,0.8,8.798605651,0.490440167,0.678237788,,0,0,,0,0,,,,
50034,category,foods,3,48,zucchini,zucchini,154.7,146.693,126.693,1,,11.5,6.618738984,0.136692367,0.374874123,,1,1,,1,1,,,,
50034,category,foods,3,49,eggplant,eggplant,155.6,147.593,127.593,0,,0.9,7.655390645,0.378920317,0.476471951,,0,0,,0,0,,,,
50034,category,foods,3,50,lettuce,lettuce,157.5,149.493,129.493,0,,1.9,8.490438454,0.252052087,0.465085705,,0,0,,0,0,,,,
50034,category,foods,3,51,mango,mango,159.8,151.793,131.793,1,,2.3,7.708859601,0.125847572,0.431475996,,1,1,,0,0,,,,
50034,category,foods,3,52,avocado,avocado,160.7,152.693,132.693,0,,0.9,7.089243155,0.389411077,0.516622449,,0,0,,0,0,,,,
50034,category,foods,3,53,tuna,tuna,168.2,160.193,140.193,1,,7.5,8.297543529,0.384795498,0.492481533,,0,0,,0,0,,,,
50034,category,foods,3,54,rice,rice,169.7,161.693,141.693,1,,1.5,10.03950336,0.269839805,0.491400134,,0,0,,0,0,,,,
50034,category,foods,3,55,taco,taco,174.5,166.493,146.493,0,,4.8,7.200424893,0.262570654,0.48720765,,0,0,,0,0,,,,
50034,category,foods,3,56,kabob,kabob,180.8,172.793,152.793,1,,6.3,4.941642423,0.058652001,0.176828485,,1,1,,1,1,,,,
50034,category,foods,3,57,ham,ham,200.4,192.393,172.393,1,,19.6,9.941890624,0.066844252,0.19651806,,0,0,,0,0,,,,
50034,category,foods,3,58,crackers,crackers,207.5,199.493,179.493,1,,7.1,8.682538124,0.462968961,0.685798117,,0,0,,0,0,,,,
50036,category,foods,1,1,chocolate,chocolate,28.8,22.218,2.218,2,,2.218,10.67106944,0,0,,2,2,,2,2,,,,
50036,category,foods,1,2,sandwich,sandwich,29.8,23.218,3.218,1,,1,10.2592721,0.24025977,0.564115492,,0,0,,1,1,,,,
50036,category,foods,1,3,ham,ham,30.8,24.218,4.218,1,,1,9.941890624,0.395553777,0.632067594,,0,0,,0,0,,,,
50036,category,foods,1,4,beef,beef,31.8,25.218,5.218,0,,1,9.854717388,0.424254213,0.640402869,,0,0,,0,0,,,,
50036,category,foods,1,5,pudding,pudding,33,26.418,6.418,1,,1.2,9.209840247,0.331755218,0.610469678,,0,0,,0,0,,,,
50036,category,foods,1,6,rice_cake,rice_cake,34.6,28.018,8.018,1,,1.6,4.543294782,0.173827,0.325015226,,0,1,,0,0,,,,
50036,category,foods,1,7,rice,rice,35.6,29.018,9.018,0,,1,10.03950336,0.169456276,0.330916297,,1,0,,0,0,,,,
50036,category,foods,1,8,stir_fry,stir_fry,36.8,30.218,10.218,0,,1.2,6.224558429,0.401193976,0.52319198,,0,0,,0,0,,,,
50036,category,foods,1,9,sausage,sausage,41.6,35.018,15.018,1,,4.8,9.258177701,0.196909361,0.410092984,,0,1,,1,1,,,,
50036,category,foods,1,10,hot_dog,hot_dog,42.4,35.818,15.818,0,,0.8,7.832410927,0.182949379,0.487494052,,1,0,,1,0,,,,
50036,category,foods,1,11,hamburger,hamburger,43.1,36.518,16.518,0,,0.7,8.491259809,0.544173846,0.700043901,,0,0,,0,0,,,,
50036,category,foods,1,12,french_fries,french_fries,44,37.418,17.418,0,,0.9,7.486052618,0.454814206,0.639756685,,0,0,,0,0,,,,
50036,category,foods,1,13,salad,salad,45.9,39.318,19.318,1,,1.9,9.964394487,0.36626121,0.622280878,,0,0,,0,0,,,,
50036,category,foods,1,14,kale,kale,48.3,41.718,21.718,0,,2.4,7.781973234,0.278278878,0.515144115,,1,0,,0,0,,,,
50036,category,foods,1,15,broccoli,broccoli,49.8,43.218,23.218,1,,1.5,7.473637108,0.301667931,0.485936322,,0,1,,0,0,,,,
50036,category,foods,1,16,celery,celery,50.6,44.018,24.018,0,,0.8,7.773594467,0.445514206,0.627119262,,0,0,,0,0,,,,
50036,category,foods,1,17,carrots,carrots,52.2,45.618,25.618,0,,1.6,8.750999691,0.421422158,0.644036553,,0,0,,0,0,,,,
50036,category,foods,1,18,raspberries,raspberries,53.6,47.018,27.018,1,,1.4,7.318539549,0.142686512,0.503516325,,1,0,,1,1,,,,
50036,category,foods,1,19,dessert,dessert,55.7,49.118,29.118,1,,2.1,9.626283724,0.268999945,0.492990056,,0,1,,0,0,,,,
50036,category,foods,1,20,ice_cream,ice_cream,56.3,49.718,29.718,0,,0.6,9.956696511,0.529464119,0.721850036,,0,0,,0,0,,,,
50036,category,foods,1,21,ice_cream_sandwich,ice_cream_sandwich,58.9,52.318,32.318,0,,2.6,4.304065093,0.32264514,0.357542499,,0,0,,1,0,,,,
50036,category,foods,1,22,cake,cake,63.3,56.718,36.718,0,,4.4,10.67209001,0.192497187,0.250415566,,1,1,,1,0,,,,
50036,category,foods,1,23,cupcake,cupcake,64.3,57.718,37.718,0,,1,7.890582535,0.411330638,0.621276612,,0,0,,0,0,,,,
50036,category,foods,1,24,whipped_cream,whipped_cream,67.6,61.018,41.018,0,,3.3,7.711101252,0.333627547,0.484917153,,1,1,,0,0,,,,
50036,category,foods,1,25,cherries,cherries,68.9,62.318,42.318,0,,1.3,8.038512021,0.473991195,0.669632389,,0,0,,0,0,,,,
50036,category,foods,1,26,cookie,cookie,72.8,66.218,46.218,0,,3.9,9.505916207,0.256998541,0.511445419,,0,1,,1,0,,,,
50036,category,foods,1,27,candy,candy,75,68.418,48.418,0,,2.2,10.20643994,0.245913308,0.561630764,,0,0,,1,0,,,,
50036,category,foods,1,28,candy_cane,candy_cane,76.2,69.618,49.618,0,,1.2,6.042632834,0.223056777,0.423535551,,0,0,,1,0,,,,
50036,category,foods,1,29,chocolate_chips,chocolate_chips,77.4,70.818,50.818,0,,1.2,6.091309882,0.2061605,0.326936865,,0,1,,1,0,,,,
50036,category,foods,1,30,mashed_potatoes,mashed_potatoes,82.9,76.318,56.318,1,,5.5,7.851271997,0.147537445,0.421531181,,1,0,,1,1,,,,
50036,category,foods,1,31,beans,beans,85,78.418,58.418,1,,2.1,9.95056196,0.254327604,0.557740894,,0,0,,0,0,,,,
50036,category,foods,1,32,butter,butter,88.7,82.118,62.118,1,,3.7,10.18516413,0.272564961,0.593585019,,0,0,,0,0,,,,
50036,category,foods,1,33,cream,cream,89.9,83.318,63.318,0,,1.2,10.50539625,0.235535473,0.534863984,,0,0,,0,0,,,,
50036,category,foods,1,34,french_toast,french_toast,92.5,85.918,65.918,1,,2.6,6.791221463,0.13522424,0.401788369,,1,1,,0,0,,,,
50036,category,foods,1,35,pancakes,pancakes,93.3,86.718,66.718,0,,0.8,8.726318951,0.787264503,0.795318525,,0,0,,0,0,,,,
50036,category,foods,1,36,waffles,waffles,94.1,87.518,67.518,0,,0.8,7.340186835,0.794095186,0.813036873,,0,0,,0,0,,,,
50036,category,foods,1,37,bacon,bacon,96.5,89.918,69.918,0,,2.4,10.09786119,0.497988312,0.640877604,,0,0,,1,0,,,,
50036,category,foods,1,38,raisin_bread,raisin_bread,100.7,94.118,74.118,0,,4.2,4.219507705,0.126680977,0.286594422,,0,0,,1,0,,,,
50036,category,foods,1,39,macaroni_and_cheese,macaroni_and_cheese,105.5,98.918,78.918,1,,4.8,6.668228248,0.03989534,0.163029314,,1,1,,1,1,,,,
50036,category,foods,1,40,pasta,pasta,106.9,100.318,80.318,0,,1.4,8.745284482,0.450953599,0.602629826,,0,0,,0,0,,,,
50036,category,foods,1,41,spaghetti,spaghetti,107.7,101.118,81.118,0,,0.8,8.718500048,0.671942142,0.772822485,,0,0,,0,0,,,,
50036,category,foods,1,42,linguine,linguine,108.7,102.118,82.118,0,,1,5.236441963,0.493301469,0.51751042,,0,0,,1,0,,,,
50036,category,foods,1,43,pesto,pesto,111.1,104.518,84.518,0,,2.4,6.135564891,0.485940659,0.392095579,,0,0,,1,0,,,,
50036,category,foods,1,44,salmon,salmon,114.2,107.618,87.618,1,,3.1,9.221873608,0.174014786,0.338048824,,1,1,,1,1,,,,
50036,category,foods,1,45,tuna,tuna,115.2,108.618,88.618,0,,1,8.297543529,0.222382155,0.481818546,,0,0,,0,0,,,,
50036,category,foods,1,46,shrimp,shrimp,119.4,112.818,92.818,0,,4.2,8.653994233,0.447137804,0.560617927,,0,0,,0,0,,,,
50036,category,foods,1,47,souffle,souffle,122,115.418,95.418,1,,2.6,6.146329258,0.118412819,0.321093614,,1,0,,1,1,,,,
50036,category,foods,1,48,casserole,casserole,125,118.418,98.418,1,,3,8.018625465,0.138504669,0.307277473,,0,1,,0,0,,,,
50036,category,foods,1,49,eggplant,eggplant,126.3,119.718,99.718,1,,1.3,7.655390645,0.203287876,0.437906423,,0,0,,0,0,,,,
50036,category,foods,1,50,eggs,eggs,129.1,122.518,102.518,0,,2.8,10.74694949,0.174308373,0.456205936,,1,0,,0,0,,,,
50036,category,foods,1,51,deviled_eggs,deviled_eggs,130.6,124.018,104.018,0,,1.5,5.303304908,0.259998833,0.449715968,,0,0,,0,0,,,,
50036,category,foods,1,52,jello,jello,139.3,132.718,112.718,1,,8.7,5.837730447,0.156028506,0.279193972,,1,1,,0,0,,,,
50036,category,foods,1,53,soup,soup,141.8,135.218,115.218,1,,2.5,10.50998693,0.30382994,0.496575563,,0,0,,0,0,,,,
50036,category,foods,1,54,broth,broth,144.2,137.618,117.618,0,,2.4,8.772145439,0.830673496,0.882542908,,0,0,,0,0,,,,
50036,category,foods,1,55,pastry,pastry,151.1,144.518,124.518,1,,6.9,8.787983396,0.269745194,0.561392669,,0,0,,1,1,,,,
50036,category,foods,1,56,danish,danish,152.8,146.218,126.218,0,,1.7,8.545391846,0.238019434,0.517954121,,0,0,,1,0,,,,
50036,category,foods,1,57,eclair,eclair,154.6,148.018,128.018,0,,1.8,5.068904202,0.078024952,0.265391117,,1,0,,1,0,,,,
50036,category,foods,1,58,mille_feuille,mille_feuille,156.2,149.618,129.618,0,,1.6,3.295836866,0.174807509,0.111346028,,0,0,,0,0,,,,
